month,customer,segment,state,network,data_type,patients_queried,patients_matched,patients_with_data,records_returned,freshness_days,avg_lookback_months
2025-12,Harborview VBC,ACO enablement,CA,CommonWell,encounters,4113,3104,2178,19581,11.9,49.0
2025-12,Harborview VBC,ACO enablement,CA,CommonWell,medications,4113,3104,2109,25675,2.5,22.0
2025-12,Harborview VBC,ACO enablement,CA,CommonWell,labs,4113,3104,2087,31384,2.5,33.0
2025-12,Harborview VBC,ACO enablement,CA,CommonWell,documents,4113,3104,2148,9254,16.0,39.0
2025-12,Harborview VBC,ACO enablement,CA,CommonWell,allergies,4113,3104,2263,3787,11.7,32.0
2025-12,Harborview VBC,ACO enablement,CA,CommonWell,immunizations,4113,3104,2101,5390,23.4,43.0
2025-12,Harborview VBC,ACO enablement,CA,Surescripts,medications,4113,3617,3228,39073,3.1,54.0
2025-12,Harborview VBC,ACO enablement,CA,Quest Labs,labs,4113,3288,1552,19785,3.2,40.0
2025-12,Harborview VBC,ACO enablement,CA,Bamboo Health,adt_events,4113,3162,1627,2929,0.2,30.0
2025-12,Harborview VBC,ACO enablement,CA,PointClickCare,adt_events,4113,3117,1467,2442,0.2,43.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,conditions,2056,1583,1047,7409,10.3,46.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,encounters,2056,1583,1068,11317,10.6,30.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,medications,2056,1583,1032,11735,3.0,35.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,labs,2056,1583,1044,16499,3.5,58.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,documents,2056,1583,1030,3835,16.9,45.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,allergies,2056,1583,1032,1532,15.6,26.0
2025-12,Harborview VBC,ACO enablement,ID,Carequality,immunizations,2056,1583,1062,2859,17.7,52.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,conditions,2056,1455,828,5794,10.1,22.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,encounters,2056,1455,803,6847,9.7,37.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,medications,2056,1455,827,8245,3.0,40.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,labs,2056,1455,820,12106,2.9,36.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,documents,2056,1455,809,3343,18.3,43.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,allergies,2056,1455,857,1337,12.5,58.0
2025-12,Harborview VBC,ACO enablement,ID,CommonWell,immunizations,2056,1455,838,1950,19.6,56.0
2025-12,Harborview VBC,ACO enablement,ID,Surescripts,medications,2056,1740,1275,15436,3.1,34.0
2025-12,Harborview VBC,ACO enablement,ID,Quest Labs,labs,2056,1587,592,9392,2.4,42.0
2025-12,Harborview VBC,ACO enablement,ID,Bamboo Health,adt_events,2056,1515,679,1180,0.2,54.0
2025-12,Harborview VBC,ACO enablement,ID,PointClickCare,adt_events,2056,1463,527,882,0.3,45.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,conditions,2056,1654,1430,9780,12.3,25.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,encounters,2056,1654,1385,13752,8.2,56.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,medications,2056,1654,1460,15716,2.6,56.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,labs,2056,1654,1402,18854,3.2,60.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,documents,2056,1654,1461,5807,19.0,46.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,allergies,2056,1654,1399,2020,15.7,38.0
2025-12,Harborview VBC,ACO enablement,CO,Carequality,immunizations,2056,1654,1418,3350,25.4,49.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,conditions,2056,1553,1161,6843,15.6,46.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,encounters,2056,1553,1146,11664,8.5,34.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,medications,2056,1553,1070,13168,2.9,39.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,labs,2056,1553,1125,17444,2.7,21.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,documents,2056,1553,1088,4937,13.8,26.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,allergies,2056,1553,1162,1660,15.6,47.0
2025-12,Harborview VBC,ACO enablement,CO,CommonWell,immunizations,2056,1553,1215,2852,24.2,57.0
2025-12,Harborview VBC,ACO enablement,CO,Surescripts,medications,2056,1780,1652,20874,2.6,23.0
2025-12,Harborview VBC,ACO enablement,CO,Quest Labs,labs,2056,1756,830,10473,3.6,19.0
2025-12,Harborview VBC,ACO enablement,CO,Bamboo Health,adt_events,2056,1656,945,1589,0.2,57.0
2025-12,Harborview VBC,ACO enablement,CO,PointClickCare,adt_events,2056,1542,821,1343,0.2,36.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,conditions,7208,5772,4647,32357,10.4,51.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,encounters,7208,5772,4949,49459,11.2,23.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,medications,7208,5772,4841,55410,3.0,55.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,labs,7208,5772,4759,75758,2.6,18.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,documents,7208,5772,4812,18051,16.2,30.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,allergies,7208,5772,4829,8758,16.6,36.0
2026-01,Harborview VBC,ACO enablement,WA,Carequality,immunizations,7208,5772,4509,11701,24.1,27.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,conditions,7208,5545,3951,22551,9.7,48.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,encounters,7208,5545,3883,36326,11.2,31.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,medications,7208,5545,3933,48041,3.1,54.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,labs,7208,5545,3944,55028,3.8,27.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,documents,7208,5545,3723,16544,16.4,35.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,allergies,7208,5545,4165,6828,17.6,33.0
2026-01,Harborview VBC,ACO enablement,WA,CommonWell,immunizations,7208,5545,3762,7875,19.7,26.0
2026-01,Harborview VBC,ACO enablement,WA,Surescripts,medications,7208,6214,5547,60845,2.3,23.0
2026-01,Harborview VBC,ACO enablement,WA,Quest Labs,labs,7208,5985,3277,40179,3.8,38.0
2026-01,Harborview VBC,ACO enablement,WA,Bamboo Health,adt_events,7208,5706,3007,5647,0.2,35.0
2026-01,Harborview VBC,ACO enablement,WA,PointClickCare,adt_events,7208,5475,54,103,0.2,49.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,conditions,5149,4115,3483,21434,12.6,32.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,encounters,5149,4115,3371,27772,10.9,39.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,medications,5149,4115,3449,35935,2.8,38.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,labs,5149,4115,3243,43691,2.5,34.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,documents,5149,4115,3349,13282,14.6,30.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,allergies,5149,4115,3380,4709,18.2,41.0
2026-01,Harborview VBC,ACO enablement,OR,Carequality,immunizations,5149,4115,3403,7390,25.2,42.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,conditions,5149,3779,2551,14887,15.2,25.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,encounters,5149,3779,2541,27518,10.5,55.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,medications,5149,3779,2662,30341,2.4,33.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,labs,5149,3779,2688,38724,3.3,30.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,documents,5149,3779,2594,9836,16.7,22.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,allergies,5149,3779,2650,4848,18.1,40.0
2026-01,Harborview VBC,ACO enablement,OR,CommonWell,immunizations,5149,3779,2733,6723,20.9,20.0
2026-01,Harborview VBC,ACO enablement,OR,Surescripts,medications,5149,4585,4104,43779,2.6,55.0
2026-01,Harborview VBC,ACO enablement,OR,Quest Labs,labs,5149,4185,1942,28953,3.7,48.0
2026-01,Harborview VBC,ACO enablement,OR,Bamboo Health,adt_events,5149,4052,2251,4711,0.2,41.0
2026-01,Harborview VBC,ACO enablement,OR,PointClickCare,adt_events,5149,4001,70,117,0.2,41.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,conditions,4119,3339,2830,17098,9.7,39.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,encounters,4119,3339,2841,26246,9.4,29.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,medications,4119,3339,2718,29503,3.1,45.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,labs,4119,3339,2736,36991,3.2,29.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,documents,4119,3339,2710,10394,15.9,41.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,allergies,4119,3339,2804,4151,17.5,40.0
2026-01,Harborview VBC,ACO enablement,CA,Carequality,immunizations,4119,3339,2804,6955,24.3,46.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,conditions,4119,3061,2115,14837,12.3,53.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,encounters,4119,3061,2165,19534,12.3,34.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,medications,4119,3061,2064,24028,3.0,37.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,labs,4119,3061,2118,30677,3.5,46.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,documents,4119,3061,2144,8443,16.1,26.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,allergies,4119,3061,2056,2897,14.6,54.0
2026-01,Harborview VBC,ACO enablement,CA,CommonWell,immunizations,4119,3061,2114,5470,18.4,37.0
2026-01,Harborview VBC,ACO enablement,CA,Surescripts,medications,4119,3519,3111,35689,2.3,24.0
2026-01,Harborview VBC,ACO enablement,CA,Quest Labs,labs,4119,3299,1491,18894,3.1,23.0
2026-01,Harborview VBC,ACO enablement,CA,Bamboo Health,adt_events,4119,3166,1663,3202,0.2,55.0
2026-01,Harborview VBC,ACO enablement,CA,PointClickCare,adt_events,4119,3041,1433,2924,0.3,26.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,conditions,2059,1559,1002,5340,9.8,26.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,encounters,2059,1559,1050,11162,8.6,54.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,medications,2059,1559,1061,10103,2.9,20.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,labs,2059,1559,1065,15048,3.8,22.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,documents,2059,1559,1075,4509,17.6,56.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,allergies,2059,1559,1084,1911,15.5,27.0
2026-01,Harborview VBC,ACO enablement,ID,Carequality,immunizations,2059,1559,1029,2331,23.0,30.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,conditions,2059,1444,871,6062,12.3,50.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,encounters,2059,1444,860,7161,11.0,29.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,medications,2059,1444,845,8183,3.0,26.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,labs,2059,1444,843,12913,2.5,57.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,documents,2059,1444,857,3514,17.5,23.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,allergies,2059,1444,792,1273,15.3,46.0
2026-01,Harborview VBC,ACO enablement,ID,CommonWell,immunizations,2059,1444,801,1806,17.8,57.0
2026-01,Harborview VBC,ACO enablement,ID,Surescripts,medications,2059,1670,1234,11751,2.9,40.0
2026-01,Harborview VBC,ACO enablement,ID,Quest Labs,labs,2059,1531,647,10236,3.7,42.0
2026-01,Harborview VBC,ACO enablement,ID,Bamboo Health,adt_events,2059,1470,671,1227,0.2,28.0
2026-01,Harborview VBC,ACO enablement,ID,PointClickCare,adt_events,2059,1471,535,1087,0.2,54.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,conditions,2059,1697,1501,10535,10.6,55.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,encounters,2059,1697,1496,16318,10.0,23.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,medications,2059,1697,1481,17721,2.2,31.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,labs,2059,1697,1513,20814,2.7,50.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,documents,2059,1697,1484,6141,13.2,37.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,allergies,2059,1697,1419,2456,13.8,31.0
2026-01,Harborview VBC,ACO enablement,CO,Carequality,immunizations,2059,1697,1517,4000,21.5,58.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,conditions,2059,1541,1086,7599,13.0,31.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,encounters,2059,1541,1146,9707,8.8,49.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,medications,2059,1541,1131,10763,2.5,35.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,labs,2059,1541,1099,16497,3.3,48.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,documents,2059,1541,1085,4202,19.2,36.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,allergies,2059,1541,1093,2006,14.1,38.0
2026-01,Harborview VBC,ACO enablement,CO,CommonWell,immunizations,2059,1541,1166,2929,18.1,44.0
2026-01,Harborview VBC,ACO enablement,CO,Surescripts,medications,2059,1820,1694,16344,2.1,53.0
2026-01,Harborview VBC,ACO enablement,CO,Quest Labs,labs,2059,1707,839,12288,3.7,56.0
2026-01,Harborview VBC,ACO enablement,CO,Bamboo Health,adt_events,2059,1583,916,1880,0.2,33.0
2026-01,Harborview VBC,ACO enablement,CO,PointClickCare,adt_events,2059,1648,800,1430,0.2,22.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,conditions,7339,5986,5043,32039,9.6,46.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,encounters,7339,5986,5142,52491,12.9,35.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,medications,7339,5986,5070,61607,2.3,24.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,labs,7339,5986,5004,64434,3.3,29.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,documents,7339,5986,5207,22301,15.8,41.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,allergies,7339,5986,4878,6685,16.8,55.0
2026-02,Harborview VBC,ACO enablement,WA,Carequality,immunizations,7339,5986,4952,12626,20.7,43.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,conditions,7339,5411,3687,22335,10.9,33.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,encounters,7339,5411,3626,36917,12.9,57.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,medications,7339,5411,3838,46688,2.5,49.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,labs,7339,5411,3700,59304,3.3,36.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,documents,7339,5411,3898,17178,12.9,43.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,allergies,7339,5411,4062,6755,17.8,43.0
2026-02,Harborview VBC,ACO enablement,WA,CommonWell,immunizations,7339,5411,3564,8190,16.6,34.0
2026-02,Harborview VBC,ACO enablement,WA,Surescripts,medications,7339,6356,5499,62881,2.6,37.0
2026-02,Harborview VBC,ACO enablement,WA,Quest Labs,labs,7339,5923,3233,41263,3.3,47.0
2026-02,Harborview VBC,ACO enablement,WA,Bamboo Health,adt_events,7339,5815,3194,6108,0.2,20.0
2026-02,Harborview VBC,ACO enablement,WA,PointClickCare,adt_events,7339,5463,85,158,0.2,20.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,conditions,5242,4202,3569,19404,15.2,45.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,encounters,5242,4202,3556,38092,10.0,29.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,medications,5242,4202,3486,39629,2.9,46.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,labs,5242,4202,3463,55116,2.7,56.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,documents,5242,4202,3553,16564,13.9,29.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,allergies,5242,4202,3538,5120,17.0,23.0
2026-02,Harborview VBC,ACO enablement,OR,Carequality,immunizations,5242,4202,3580,9641,22.4,44.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,conditions,5242,3764,2610,15307,10.4,26.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,encounters,5242,3764,2566,25304,9.4,46.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,medications,5242,3764,2419,25825,2.7,24.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,labs,5242,3764,2596,35462,3.7,40.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,documents,5242,3764,2519,9889,14.8,36.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,allergies,5242,3764,2589,4150,16.8,20.0
2026-02,Harborview VBC,ACO enablement,OR,CommonWell,immunizations,5242,3764,2576,6972,18.4,22.0
2026-02,Harborview VBC,ACO enablement,OR,Surescripts,medications,5242,4629,4177,42221,2.6,44.0
2026-02,Harborview VBC,ACO enablement,OR,Quest Labs,labs,5242,4215,2001,25335,2.6,25.0
2026-02,Harborview VBC,ACO enablement,OR,Bamboo Health,adt_events,5242,4138,2242,3663,0.2,21.0
2026-02,Harborview VBC,ACO enablement,OR,PointClickCare,adt_events,5242,4091,40,83,0.2,41.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,conditions,4193,3380,2775,19692,11.0,46.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,encounters,4193,3380,2833,30678,10.4,28.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,medications,4193,3380,2696,30898,2.6,21.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,labs,4193,3380,2825,43872,3.1,40.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,documents,4193,3380,2757,11404,12.8,36.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,allergies,4193,3380,2707,4977,11.5,31.0
2026-02,Harborview VBC,ACO enablement,CA,Carequality,immunizations,4193,3380,2845,7539,20.6,30.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,conditions,4193,3098,2042,12843,13.7,40.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,encounters,4193,3098,2185,17884,11.3,59.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,medications,4193,3098,2164,25965,2.7,48.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,labs,4193,3098,2171,34650,2.7,25.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,documents,4193,3098,2050,8508,16.6,45.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,allergies,4193,3098,2065,3454,12.4,50.0
2026-02,Harborview VBC,ACO enablement,CA,CommonWell,immunizations,4193,3098,2153,5046,19.7,33.0
2026-02,Harborview VBC,ACO enablement,CA,Surescripts,medications,4193,3585,2973,32971,2.5,30.0
2026-02,Harborview VBC,ACO enablement,CA,Quest Labs,labs,4193,3538,1651,23853,3.0,58.0
2026-02,Harborview VBC,ACO enablement,CA,Bamboo Health,adt_events,4193,3267,1784,3298,0.2,22.0
2026-02,Harborview VBC,ACO enablement,CA,PointClickCare,adt_events,4193,3236,1541,3240,0.2,32.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,conditions,2096,1605,1147,6059,12.3,40.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,encounters,2096,1605,1115,10459,11.3,54.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,medications,2096,1605,1052,12579,2.1,38.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,labs,2096,1605,1105,15311,2.5,24.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,documents,2096,1605,1125,4299,14.9,37.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,allergies,2096,1605,1177,1950,13.8,21.0
2026-02,Harborview VBC,ACO enablement,ID,Carequality,immunizations,2096,1605,1161,2836,22.1,52.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,conditions,2096,1555,876,5392,14.7,49.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,encounters,2096,1555,883,9543,9.8,58.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,medications,2096,1555,906,9873,2.7,21.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,labs,2096,1555,929,11463,2.6,30.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,documents,2096,1555,927,4340,15.7,40.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,allergies,2096,1555,894,1395,18.1,51.0
2026-02,Harborview VBC,ACO enablement,ID,CommonWell,immunizations,2096,1555,893,2000,23.6,59.0
2026-02,Harborview VBC,ACO enablement,ID,Surescripts,medications,2096,1784,1351,13348,3.2,41.0
2026-02,Harborview VBC,ACO enablement,ID,Quest Labs,labs,2096,1644,718,10284,3.7,58.0
2026-02,Harborview VBC,ACO enablement,ID,Bamboo Health,adt_events,2096,1518,700,1522,0.2,22.0
2026-02,Harborview VBC,ACO enablement,ID,PointClickCare,adt_events,2096,1501,576,1231,0.2,57.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,conditions,2096,1691,1498,8832,14.2,50.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,encounters,2096,1691,1455,11930,9.3,55.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,medications,2096,1691,1527,16318,3.2,33.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,labs,2096,1691,1532,23188,2.9,37.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,documents,2096,1691,1432,5748,14.4,19.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,allergies,2096,1691,1439,2320,17.2,44.0
2026-02,Harborview VBC,ACO enablement,CO,Carequality,immunizations,2096,1691,1512,3479,20.2,49.0
2026-02,Harborview VBC,ACO enablement,CO,CommonWell,conditions,2096,1557,1142,7617,11.2,55.0
2026-02,Harborview VBC,ACO enablement,CO,CommonWell,encounters,2096,1557,1108,11034,9.1,28.0
2026-02,Harborview VBC,ACO enablement,CO,CommonWell,medications,2096,1557,1186,12460,3.1,46.0
2026-02,Harborview VBC,ACO enablement,CO,CommonWell,labs,2096,1557,1151,15535,3.8,58.0
